time,message_cnt,byte_cnt
02:17:35,125,57368
02:17:40,126,57830
02:17:45,127,58277
02:17:50,128,58725
02:17:55,129,59173
02:18:00,130,59621
02:18:05,131,60069
02:18:10,132,60517
02:18:15,133,60979
02:18:20,134,61441
02:18:25,135,61903
02:18:30,136,62365
02:18:35,137,62826
02:18:40,138,63287
02:18:46,139,63748
02:18:51,140,64209
02:18:56,141,64657
02:19:01,142,65118
02:19:06,143,65579
02:19:11,144,66028
02:19:16,145,66477
02:19:21,146,66926
02:19:26,147,67375
02:19:31,148,67836
02:19:36,149,68297
02:19:41,150,68758
02:19:47,151,69219
02:19:52,152,69680
02:19:57,153,70141
02:20:02,154,70602
02:20:07,155,71063
02:20:12,156,71524
02:20:17,157,71985
02:20:22,158,72446
02:20:27,159,72907
02:20:32,160,73368
02:20:37,161,73829
02:20:42,162,74290
02:20:47,163,74751
02:20:52,164,75212
02:20:57,165,75673
02:21:02,166,76133
02:21:07,167,76593
02:21:12,168,77053
02:21:18,169,77513
02:21:23,170,77973
02:21:28,171,78433
02:21:33,172,78893
02:21:38,173,79353
02:21:43,174,79813
02:21:48,175,80273
02:21:53,176,80733
02:21:58,177,81193
02:22:03,178,81653
02:22:08,179,82113
02:22:13,180,82573
02:22:18,181,83033
02:22:23,182,83494
02:22:28,183,83955
02:22:33,184,84416
02:22:38,185,84877
02:22:43,186,85338
02:22:49,187,85799
02:22:54,188,86260
02:22:59,189,86721
02:23:04,190,87182
02:23:09,191,87643
02:23:14,192,88104
02:23:19,193,88565
02:23:24,194,89026
02:23:29,195,89488
02:23:34,196,89935
02:23:39,197,90382
02:23:44,198,90829
02:23:49,199,91276
02:23:54,200,91723
02:23:59,201,92170
02:24:04,202,92617
02:24:10,203,93064
02:24:15,204,93511
02:24:20,205,93972
02:24:25,206,94433
02:24:30,207,94895
02:24:35,208,95357
02:24:40,209,95819
02:24:45,210,96267
02:24:50,211,96715
02:24:55,212,97177
02:25:00,213,97639
02:25:05,214,98101
02:25:10,215,98563
02:25:15,216,99025
02:25:20,217,99487
02:25:26,218,99949
02:25:31,219,100411
02:25:36,220,100873
02:25:41,221,101334
02:25:46,222,101796
02:25:51,223,102257
02:25:56,224,102719
02:26:01,225,103181
02:26:06,226,103643
02:26:11,227,104104
02:26:16,228,104552
02:26:21,229,105014
02:26:26,230,105462
02:26:31,231,105924
02:26:36,232,106386
02:26:41,233,106848
02:26:46,234,107310
02:26:52,235,107758
02:26:57,236,108206
02:27:02,237,108667
02:27:07,238,109128
02:27:12,239,109576
02:27:17,240,110037
02:27:22,241,110498
02:27:27,242,110960
02:27:32,243,111422
02:27:37,244,111870
02:27:42,245,112318
02:27:47,246,112766
02:27:52,247,113228
02:27:57,248,113676
02:28:02,249,114138
02:28:07,250,114586
02:28:12,251,115048
02:28:17,252,115510
02:28:23,253,115972
02:28:28,254,116420
02:28:33,255,116868
02:28:38,256,117330
02:28:43,257,117791
02:28:48,258,118239
02:28:53,259,118701
02:28:58,260,119150
02:29:03,261,119599
02:29:08,262,120061
02:29:13,263,120523
02:29:18,264,120971
02:29:23,265,121433
02:29:28,266,121895
02:29:33,267,122357
02:29:38,268,122819
02:29:43,269,123268
02:29:48,270,123716
02:29:54,271,124164
02:29:59,272,124612
02:30:04,273,125073
02:30:09,274,125521
02:30:14,275,125983
02:30:19,276,126445
02:30:24,277,126893
02:30:29,278,127355
02:30:34,279,127816
02:30:39,280,128278
02:30:44,281,128740
02:30:49,282,129188
02:30:54,283,129650
02:30:59,284,130112
02:31:04,285,130574
02:31:09,286,131036
02:31:14,287,131498
02:31:20,288,131960
02:31:25,289,132422
