time,message_cnt,byte_cnt
03:23:55,180,175136
03:24:00,181,176110
03:24:05,182,177083
03:24:10,183,178056
03:24:15,184,179030
03:24:20,185,180003
03:24:25,186,180976
03:24:30,187,181950
03:24:35,188,182924
03:24:40,189,183897
03:24:45,190,184870
03:24:50,191,185842
03:24:55,192,186816
03:25:00,193,187789
03:25:05,194,188763
03:25:11,195,189736
03:25:16,196,190709
03:25:21,197,191682
03:25:26,198,192655
03:25:31,199,193629
03:25:36,200,194601
03:25:41,201,195574
03:25:46,202,196547
03:25:51,203,197521
03:25:56,204,198493
03:26:01,205,199465
03:26:06,206,200438
03:26:11,207,201412
03:26:16,208,202384
03:26:21,209,203357
03:26:26,210,204331
03:26:31,211,205304
03:26:36,212,206277
03:26:41,213,207248
03:26:46,214,208221
03:26:51,215,209194
03:26:56,216,210167
03:27:01,217,211140
03:27:06,218,212114
03:27:11,219,213088
03:27:16,220,214060
03:27:21,221,215033
03:27:26,222,216005
03:27:31,223,216978
03:27:36,224,217951
03:27:41,225,218923
03:27:46,226,219896
03:27:51,227,220869
03:27:56,228,221841
03:28:01,229,222814
03:28:06,230,223786
03:28:11,231,224759
03:28:16,232,225732
03:28:21,233,226704
03:28:26,234,227678
03:28:31,235,228652
03:28:36,236,229625
03:28:41,237,230597
03:28:46,238,231571
03:28:51,239,232544
03:28:56,240,233517
03:29:01,241,234491
03:29:06,242,235463
03:29:11,243,236436
03:29:16,244,237410
03:29:21,245,238384
03:29:26,246,239357
03:29:31,247,240330
03:29:36,248,241304
03:29:41,249,242278
03:29:46,250,243250
03:29:51,251,244223
03:29:56,252,245195
03:30:01,253,246169
03:30:06,254,247142
03:30:11,255,248115
03:30:16,256,249087
03:30:21,257,250060
03:30:26,258,251033
03:30:31,259,252006
03:30:36,260,252979
03:30:41,261,253951
03:30:46,262,254922
03:30:51,263,255894
03:30:56,264,256867
03:31:01,265,257840
03:31:06,266,258813
03:31:11,267,259786
03:31:16,268,260759
03:31:21,269,261732
03:31:26,270,262706
03:31:31,271,263678
03:31:36,272,264651
03:31:41,273,265623
03:31:46,274,266597
03:31:51,275,267570
03:31:56,276,268543
03:32:01,277,269515
03:32:06,278,270488
03:32:11,279,271461
03:32:16,280,272434
03:32:22,281,273407
03:32:27,282,274379
03:32:32,283,275350
03:32:37,284,276322
03:32:42,285,277295
03:32:47,286,278268
03:32:52,287,279241
03:32:57,288,280214
03:33:02,289,281187
03:33:07,290,282160
