time,message_cnt,byte_cnt
03:24:03,179,172081
03:24:08,180,173003
03:24:13,181,173925
03:24:18,182,174847
03:24:23,183,175769
03:24:28,184,176913
03:24:33,185,177831
03:24:38,186,178754
03:24:44,187,179678
03:24:49,188,180602
03:24:54,189,181526
03:24:59,190,182449
03:25:04,191,183371
03:25:09,192,184289
03:25:14,193,185207
03:25:19,194,186129
03:25:24,198,189801
03:25:29,203,194617
03:25:34,204,195535
03:25:39,205,196459
03:25:44,206,197368
03:25:49,207,198286
03:25:54,208,199196
03:25:59,209,200092
03:26:04,211,201910
03:26:09,212,203054
03:26:14,213,203976
03:26:19,214,205120
03:26:24,215,206030
03:26:29,216,206954
03:26:34,217,207864
03:26:39,218,208782
03:26:44,219,209699
03:26:49,220,210617
03:26:56,221,211538
03:27:01,222,212669
03:27:06,223,213578
03:27:11,224,214490
03:27:16,225,215396
03:27:21,226,216307
03:27:26,227,217225
03:27:31,228,218147
03:27:36,229,219070
03:27:41,230,219993
03:27:46,231,220916
03:27:51,232,221838
03:27:56,233,222760
03:28:01,234,223669
03:28:06,235,224579
03:28:12,236,225497
03:28:17,237,226415
03:28:22,238,227339
03:28:27,239,228482
03:28:32,240,229387
03:28:37,241,230305
03:28:42,242,231228
03:28:47,243,232138
03:28:52,244,233062
03:28:57,245,233984
03:29:02,246,235115
03:29:07,247,236024
03:29:12,248,236941
03:29:17,249,238085
03:29:22,250,238990
03:29:27,251,239907
03:29:32,252,240815
03:29:38,253,241959
03:29:43,254,242883
03:29:48,255,243792
03:29:53,256,244715
03:29:58,257,245633
03:30:03,258,246551
03:30:08,259,247460
03:30:13,260,248357
03:30:18,261,249255
03:30:23,262,250398
03:30:28,263,251321
03:30:33,264,252232
03:30:38,265,253129
03:30:43,266,254038
03:30:48,267,254948
03:30:53,268,255871
03:30:58,269,256793
03:31:04,270,257716
03:31:09,271,258634
03:31:14,272,259558
03:31:19,273,260475
03:31:24,274,261393
03:31:29,275,262315
03:31:34,276,263459
03:31:39,277,264383
03:31:44,278,265291
03:31:49,279,266215
03:31:54,280,267138
03:31:59,281,268056
03:32:04,282,268980
03:32:09,283,269904
03:32:14,284,270814
03:32:19,285,271738
03:32:24,286,272655
03:32:29,287,273573
03:32:35,288,274483
03:32:40,289,275627
03:32:45,290,276551
03:32:50,291,277462
03:32:55,292,278372
03:33:00,293,279295
03:33:06,297,283201
03:33:11,302,288019
03:33:17,302,288019
